Material;Texto breve de material;Centro;Depósito;UM básica;Nome 1;Utilização livre;Trânsito e TE;Em ctrl.qualidade;Bloqueado;Estoque em trânsito;Estoque do bloqueio avaliado na EM;Tipo de material;Grupo de mercadorias;Descrição do depósito;Marc.p/elim.nív.dep.;Estq.não disponível;Devoluções;Vasilhame vinc.;Em transfer.(centro)
275029;''EMENDA RETA,12/20 kV,95-240mm²-GSCC004;BMTO;BMTO;PEÇ;PROGEN / PETROPOLIS;34;0;0;0;0;0;ZMBT;FELC1102;PROGEN / PETROPO;;0;0;0;0
275029;''EMENDA RETA,12/20 kV,95-240mm²-GSCC004;BMTS;BMTS;PEÇ;PTF ENEL / MACAÉ;5;0;0;0;0;0;ZMBT;FELC1102;DEP PTF ENEL/MAC;;0;0;0;0
275029;''EMENDA RETA,12/20 kV,95-240mm²-GSCC004;BMUB;BMUB;PEÇ;PTF ENEL / CAMPOS / MANUT;19;0;0;0;0;0;ZMBT;FELC1102;DEP. PTF ENEL;;0;0;0;0
275029;''EMENDA RETA,12/20 kV,95-240mm²-GSCC004;BMUE;BMUE;PEÇ;PTF ENEL / MARICA / EMERG E MA;4;0;0;0;0;0;ZMBT;FELC1102;DEP.MARICA-RJ;;0;0;0;0
275029;''EMENDA RETA,12/20 kV,95-240mm²-GSCC004;BMUG;BMUG;PEÇ;PTF ENEL / ITABORAI / EMER, MA;21;0;0;0;0;0;ZMBT;FELC1102;DEP.ITABORAI-RJ;;0;0;0;0
275029;''EMENDA RETA,12/20 kV,95-240mm²-GSCC004;BMUH;BMUH;PEÇ;ENGELMIG - SOC SOT / CABO FRIO;24;0;0;0;0;0;ZMBT;FELC1102;DEP.CABO FRIO;;0;0;0;0
275029;''EMENDA RETA,12/20 kV,95-240mm²-GSCC004;BMUK;BMUK;PEÇ;PSE - SOT / NITERÓI;16;0;0;0;0;0;ZMBT;FELC1102;DEP.SOT/NITERÓI;;0;0;0;0
275031;''TERM,DESC,24KV,COTV,250A, 35- 50,GSCC6/1;BM01;BM11;PEÇ;PTF CENTRAL MRO / ITABORAÍ-RJ;5;0;0;0;0;0;ZMBT;FELC1103;DEP.REG. MT/BT;;0;0;0;0
275031;''TERM,DESC,24KV,COTV,250A, 35- 50,GSCC6/1;BMTM;BMTM;PEÇ;PTF ENEL / ANGRA;4;0;0;0;0;0;ZMBT;FELC1103;DEP PTF ENEL/AN;;0;0;0;0
275031;''TERM,DESC,24KV,COTV,250A, 35- 50,GSCC6/1;BMUE;BMUE;PEÇ;PTF ENEL / MARICA / EMERG E MA;5;0;0;0;0;0;ZMBT;FELC1103;DEP.MARICA-RJ;;0;0;0;0
275040;''TERMINAL,EXT,12/20kV,95-240MM2,GSCC-005;BM75;BM75;PEÇ;HV SETE PONTES/ SÃO GONÇALO-RJ;3;0;0;0;0;0;ZMBT;FELC1102;DEP. AT 1 AMPLA;;0;0;0;0
275040;''TERMINAL,EXT,12/20kV,95-240MM2,GSCC-005;BMAS;BMAS;PEÇ;PROGEN / MACAÉ-RJ;1;0;0;0;0;0;ZMBT;FELC1102;DEP. PROGEN;;0;0;0;0
275040;''TERMINAL,EXT,12/20kV,95-240MM2,GSCC-005;BMAU;BMAU;PEÇ;ENGELMIG / CAMPOS-RJ;1;0;0;0;0;0;ZMBT;FELC1102;DEP. ENGELMIG;;0;0;0;0
275040;''TERMINAL,EXT,12/20kV,95-240MM2,GSCC-005;BMBE;BMBE;PEÇ;ELETROMECANICA / CAXIAS-RJ;1;0;0;0;0;0;ZMBT;FELC1102;DEP. ELETROMECAN;;0;0;0;0
275040;''TERMINAL,EXT,12/20kV,95-240MM2,GSCC-005;BMBV;BMBV;PEÇ;PTF ENEL / PADUA-RJ;3;0;0;0;0;0;ZMBT;FELC1102;DEP. PTF ENEL;;0;0;0;0
275040;''TERMINAL,EXT,12/20kV,95-240MM2,GSCC-005;BMTK;BMTK;PEÇ;PROGEN / TERESOPOLIS;1;0;0;0;0;0;ZMBT;FELC1102;PROGEN / TERESOP;;0;0;0;0
275040;''TERMINAL,EXT,12/20kV,95-240MM2,GSCC-005;BMTO;BMTO;PEÇ;PROGEN / PETROPOLIS;6;0;0;0;0;0;ZMBT;FELC1102;PROGEN / PETROPO;;0;0;0;0
275057;''CARTUCHO CONEC.CUNHA,PLAST,AZUL-PM2160FP;BM01;BM11;PEÇ;PTF CENTRAL MRO / ITABORAÍ-RJ;397;0;0;0;0;0;ZMBT;FELC1103;DEP.REG. MT/BT;;0;0;0;0
275057;''CARTUCHO CONEC.CUNHA,PLAST,AZUL-PM2160FP;BMBV;BMBV;PEÇ;PTF ENEL / PADUA-RJ;300;0;0;0;0;0;ZMBT;FELC1103;DEP. PTF ENEL;;0;0;0;0
275057;''CARTUCHO CONEC.CUNHA,PLAST,AZUL-PM2160FP;BMTM;BMTM;PEÇ;PTF ENEL / ANGRA;182;0;0;0;0;0;ZMBT;FELC1103;DEP PTF ENEL/AN;;0;0;0;0
275059;''LUVA.EMENDA.COMPRES.1/0AWGCAA,FP;BM01;BM11;PEÇ;PTF CENTRAL MRO / ITABORAÍ-RJ;11;0;0;0;0;0;ZMBT;FELC0800;DEP.REG. MT/BT;;0;0;0;0
275059;''LUVA.EMENDA.COMPRES.1/0AWGCAA,FP;BMAU;BMAU;PEÇ;ENGELMIG / CAMPOS-RJ;147;0;0;0;0;0;ZMBT;FELC0800;DEP. ENGELMIG;;0;0;0;0
275059;''LUVA.EMENDA.COMPRES.1/0AWGCAA,FP;BMBY;BMBY;PEÇ;PTF ENEL / ITAPERUNA-RJ;201;0;0;0;0;0;ZMBT;FELC0800;DEP. PTF ENEL;;0;0;0;0
275059;''LUVA.EMENDA.COMPRES.1/0AWGCAA,FP;BMTF;BMTF;PEÇ;ELLCA / ANGRA;82;0;0;0;0;0;ZMBT;FELC0800;ELLCA / ANGRA;;0;0;0;0
275059;''LUVA.EMENDA.COMPRES.1/0AWGCAA,FP;BMTG;BMTG;PEÇ;ENGELMIG / RESENDE;45;0;0;0;0;0;ZMBT;FELC0800;ENGELMIG / RESEN;;0;0;0;0
275059;''LUVA.EMENDA.COMPRES.1/0AWGCAA,FP;BMTK;BMTK;PEÇ;PROGEN / TERESOPOLIS;100;0;0;0;0;0;ZMBT;FELC0800;PROGEN / TERESOP;;0;0;0;0
275059;''LUVA.EMENDA.COMPRES.1/0AWGCAA,FP;BMTM;BMTM;PEÇ;PTF ENEL / ANGRA;186;0;0;0;0;0;ZMBT;FELC0800;DEP PTF ENEL/AN;;0;0;0;0
275059;''LUVA.EMENDA.COMPRES.1/0AWGCAA,FP;BMTO;BMTO;PEÇ;PROGEN / PETROPOLIS;78;0;0;0;0;0;ZMBT;FELC0800;PROGEN / PETROPO;;0;0;0;0
275059;''LUVA.EMENDA.COMPRES.1/0AWGCAA,FP;BMTS;BMTS;PEÇ;PTF ENEL / MACAÉ;377;0;0;0;0;0;ZMBT;FELC0800;DEP PTF ENEL/MAC;;0;0;0;0
275059;''LUVA.EMENDA.COMPRES.1/0AWGCAA,FP;BMUA;BMUA;PEÇ;ELGEMIG / MARICÁ;0;0;0;189;0;0;ZMBT;FELC0800;ELGEMIG / MARICÁ;;0;0;0;0
275059;''LUVA.EMENDA.COMPRES.1/0AWGCAA,FP;BMUB;BMUB;PEÇ;PTF ENEL / CAMPOS / MANUT;292;0;0;0;0;0;ZMBT;FELC0800;DEP. PTF ENEL;;0;0;0;0
275059;''LUVA.EMENDA.COMPRES.1/0AWGCAA,FP;BMUG;BMUG;PEÇ;PTF ENEL / ITABORAI / EMER, MA;25;0;0;0;0;0;ZMBT;FELC0800;DEP.ITABORAI-RJ;;0;0;0;0
275059;''LUVA.EMENDA.COMPRES.1/0AWGCAA,FP;BMUH;BMUH;PEÇ;ENGELMIG - SOC SOT / CABO FRIO;76;0;0;0;0;0;ZMBT;FELC0800;DEP.CABO FRIO;;0;0;0;0
275059;''LUVA.EMENDA.COMPRES.1/0AWGCAA,FP;BMUK;BMUK;PEÇ;PSE - SOT / NITERÓI;10;0;0;0;0;0;ZMBT;FELC0800;DEP.SOT/NITERÓI;;0;0;0;0
275061;''ABRAÇADEIRA PARA CABO POTENCIA D1857;BM01;;PEÇ;PTF CENTRAL MRO / ITABORAÍ-RJ;0;15;0;0;15;0;ZMBT;FELC1700;;;0;0;0;0
275061;''ABRAÇADEIRA PARA CABO POTENCIA D1857;BMTB;BMTB;PEÇ;INDICA / CANTAGALO-RJ;0;0;9;0;0;0;ZMBT;FELC1700;DEP. INDICA;;0;0;0;0
275061;''ABRAÇADEIRA PARA CABO POTENCIA D1857;BMTG;BMTG;PEÇ;ENGELMIG / RESENDE;13;0;0;0;0;0;ZMBT;FELC1700;ENGELMIG / RESEN;;0;0;0;0
275062;''CONEC,COMPR H AL/AL-AL/CU DED-1451 I10R4;BM01;BM11;PEÇ;PTF CENTRAL MRO / ITABORAÍ-RJ;427;0;0;0;0;0;ZMBT;FELC0800;DEP.REG. MT/BT;;0;0;0;0
275062;''CONEC,COMPR H AL/AL-AL/CU DED-1451 I10R4;BM01;BM14;PEÇ;PTF CENTRAL MRO / ITABORAÍ-RJ;12;0;0;0;0;0;ZMBT;FELC0800;DEP.STANDBY MTBT;;0;0;0;0
275062;''CONEC,COMPR H AL/AL-AL/CU DED-1451 I10R4;BMTB;;PEÇ;INDICA / CANTAGALO-RJ;0;100;0;0;100;0;ZMBT;FELC0800;;;0;0;0;0
275062;''CONEC,COMPR H AL/AL-AL/CU DED-1451 I10R4;BMTB;BMTB;PEÇ;INDICA / CANTAGALO-RJ;2;0;0;0;0;0;ZMBT;FELC0800;DEP. INDICA;;0;0;0;0
275062;''CONEC,COMPR H AL/AL-AL/CU DED-1451 I10R4;BMUG;BMUG;PEÇ;PTF ENEL / ITABORAI / EMER, MA;102;0;0;0;0;0;ZMBT;FELC0800;DEP.ITABORAI-RJ;;0;0;0;0
275062;''CONEC,COMPR H AL/AL-AL/CU DED-1451 I10R4;BMUK;BMUK;PEÇ;PSE - SOT / NITERÓI;300;0;0;0;0;0;ZMBT;FELC0800;DEP.SOT/NITERÓI;;0;0;0;0
275065;''CONEC PER ISO,16-95/4-35MM² PM1851I3, FP;BMTN;BMTN;PEÇ;PTF ENEL / SÃO GONÇALO;12;0;0;0;0;0;ZMBT;FELC0800;DEP. PTF ENEL;;0;0;0;0
275066;''CONEC,PERF,AL-CU,25-120TR/DR,D71053,FP;BMUB;BMUB;PEÇ;PTF ENEL / CAMPOS / MANUT;274;0;0;0;0;0;ZMBT;FELC0800;DEP. PTF ENEL;;0;0;0;0
275068;''LUVA,EMEND,ISOL,AL,BT,35MM2,PM-R720.24.0;BM01;BM11;PEÇ;PTF CENTRAL MRO / ITABORAÍ-RJ;83;0;0;10;0;0;ZMBT;FELC0800;DEP.REG. MT/BT;;0;0;0;0
275068;''LUVA,EMEND,ISOL,AL,BT,35MM2,PM-R720.24.0;BMAS;BMAS;PEÇ;PROGEN / MACAÉ-RJ;56;0;0;0;0;0;ZMBT;FELC0800;DEP. PROGEN;;0;0;0;0
275068;''LUVA,EMEND,ISOL,AL,BT,35MM2,PM-R720.24.0;BMBG;BMBG;PEÇ;3C / SÃO GONÇALO-RJ;170;0;0;0;0;0;ZMBT;FELC0800;DEP. 3C;;0;0;0;0
275068;''LUVA,EMEND,ISOL,AL,BT,35MM2,PM-R720.24.0;BMBV;BMBV;PEÇ;PTF ENEL / PADUA-RJ;79;0;0;0;0;0;ZMBT;FELC0800;DEP. PTF ENEL;;0;0;0;0
275068;''LUVA,EMEND,ISOL,AL,BT,35MM2,PM-R720.24.0;BMTF;BMTF;PEÇ;ELLCA / ANGRA;107;0;0;0;0;0;ZMBT;FELC0800;ELLCA / ANGRA;;0;0;0;0
275068;''LUVA,EMEND,ISOL,AL,BT,35MM2,PM-R720.24.0;BMTG;BMTG;PEÇ;ENGELMIG / RESENDE;32;0;0;0;0;0;ZMBT;FELC0800;ENGELMIG / RESEN;;0;0;0;0
275068;''LUVA,EMEND,ISOL,AL,BT,35MM2,PM-R720.24.0;BMTK;BMTK;PEÇ;PROGEN / TERESOPOLIS;80;0;0;0;0;0;ZMBT;FELC0800;PROGEN / TERESOP;;0;0;0;0
275068;''LUVA,EMEND,ISOL,AL,BT,35MM2,PM-R720.24.0;BMTM;BMTM;PEÇ;PTF ENEL / ANGRA;142;0;0;0;0;0;ZMBT;FELC0800;DEP PTF ENEL/AN;;0;0;0;0
275068;''LUVA,EMEND,ISOL,AL,BT,35MM2,PM-R720.24.0;BMTO;BMTO;PEÇ;PROGEN / PETROPOLIS;36;0;0;0;0;0;ZMBT;FELC0800;PROGEN / PETROPO;;0;0;0;0
275068;''LUVA,EMEND,ISOL,AL,BT,35MM2,PM-R720.24.0;BMTS;BMTS;PEÇ;PTF ENEL / MACAÉ;230;0;0;0;0;0;ZMBT;FELC0800;DEP PTF ENEL/MAC;;0;0;0;0
275068;''LUVA,EMEND,ISOL,AL,BT,35MM2,PM-R720.24.0;BMUB;BMUB;PEÇ;PTF ENEL / CAMPOS / MANUT;547;0;0;0;0;0;ZMBT;FELC0800;DEP. PTF ENEL;;0;0;0;0
275068;''LUVA,EMEND,ISOL,AL,BT,35MM2,PM-R720.24.0;BMUG;BMUG;PEÇ;PTF ENEL / ITABORAI / EMER, MA;10;0;0;0;0;0;ZMBT;FELC0800;DEP.ITABORAI-RJ;;0;0;0;0
275069;''LUVA,EMEND,ISOL,AL,BT,50MM2,PM-R720.24.0;BM01;BM11;PEÇ;PTF CENTRAL MRO / ITABORAÍ-RJ;35;0;0;0;0;0;ZMBT;FELC1101;DEP.REG. MT/BT;;0;0;0;0
275069;''LUVA,EMEND,ISOL,AL,BT,50MM2,PM-R720.24.0;BMAS;BMAS;PEÇ;PROGEN / MACAÉ-RJ;200;0;0;0;0;0;ZMBT;FELC1101;DEP. PROGEN;;0;0;0;0
275069;''LUVA,EMEND,ISOL,AL,BT,50MM2,PM-R720.24.0;BMBG;BMBG;PEÇ;3C / SÃO GONÇALO-RJ;300;0;0;0;0;0;ZMBT;FELC1101;DEP. 3C;;0;0;0;0
275069;''LUVA,EMEND,ISOL,AL,BT,50MM2,PM-R720.24.0;BMBV;BMBV;PEÇ;PTF ENEL / PADUA-RJ;15;0;0;0;0;0;ZMBT;FELC1101;DEP. PTF ENEL;;0;0;0;0
275069;''LUVA,EMEND,ISOL,AL,BT,50MM2,PM-R720.24.0;BMBY;BMBY;PEÇ;PTF ENEL / ITAPERUNA-RJ;210;0;0;0;0;0;ZMBT;FELC1101;DEP. PTF ENEL;;0;0;0;0
275069;''LUVA,EMEND,ISOL,AL,BT,50MM2,PM-R720.24.0;BMTB;BMTB;PEÇ;INDICA / CANTAGALO-RJ;0;0;108;0;0;0;ZMBT;FELC1101;DEP. INDICA;;0;0;0;0
275069;''LUVA,EMEND,ISOL,AL,BT,50MM2,PM-R720.24.0;BMTF;BMTF;PEÇ;ELLCA / ANGRA;51;0;0;0;0;0;ZMBT;FELC1101;ELLCA / ANGRA;;0;0;0;0
275069;''LUVA,EMEND,ISOL,AL,BT,50MM2,PM-R720.24.0;BMTG;BMTG;PEÇ;ENGELMIG / RESENDE;190;0;0;0;0;0;ZMBT;FELC1101;ENGELMIG / RESEN;;0;0;0;0
275069;''LUVA,EMEND,ISOL,AL,BT,50MM2,PM-R720.24.0;BMTK;BMTK;PEÇ;PROGEN / TERESOPOLIS;58;0;0;0;0;0;ZMBT;FELC1101;PROGEN / TERESOP;;0;0;0;0
275069;''LUVA,EMEND,ISOL,AL,BT,50MM2,PM-R720.24.0;BMTM;BMTM;PEÇ;PTF ENEL / ANGRA;247;0;0;0;0;0;ZMBT;FELC1101;DEP PTF ENEL/AN;;0;0;0;0
275069;''LUVA,EMEND,ISOL,AL,BT,50MM2,PM-R720.24.0;BMTO;BMTO;PEÇ;PROGEN / PETROPOLIS;964;0;0;0;0;0;ZMBT;FELC1101;PROGEN / PETROPO;;0;0;0;0
275069;''LUVA,EMEND,ISOL,AL,BT,50MM2,PM-R720.24.0;BMTS;BMTS;PEÇ;PTF ENEL / MACAÉ;256;0;0;0;0;0;ZMBT;FELC1101;DEP PTF ENEL/MAC;;0;0;0;0
275069;''LUVA,EMEND,ISOL,AL,BT,50MM2,PM-R720.24.0;BMUA;BMUA;PEÇ;ELGEMIG / MARICÁ;11;0;0;0;0;0;ZMBT;FELC1101;ELGEMIG / MARICÁ;;0;0;0;0
275069;''LUVA,EMEND,ISOL,AL,BT,50MM2,PM-R720.24.0;BMUB;BMUB;PEÇ;PTF ENEL / CAMPOS / MANUT;1;0;0;0;0;0;ZMBT;FELC1101;DEP. PTF ENEL;;0;0;0;0
275069;''LUVA,EMEND,ISOL,AL,BT,50MM2,PM-R720.24.0;BMUD;BMUD;PEÇ;DEP. COMPEL;120;0;0;0;0;0;ZMBT;FELC1101;DEP. COMPEL;;0;0;0;0
275069;''LUVA,EMEND,ISOL,AL,BT,50MM2,PM-R720.24.0;BMUE;BMUE;PEÇ;PTF ENEL / MARICA / EMERG E MA;50;0;0;0;0;0;ZMBT;FELC1101;DEP.MARICA-RJ;;0;0;0;0
275069;''LUVA,EMEND,ISOL,AL,BT,50MM2,PM-R720.24.0;BMUF;BMUF;PEÇ;PTF ENEL / NITEROI / EMER, MAN;50;0;0;0;0;0;ZMBT;FELC1101;DEP.NITEROI-RJ;;0;0;0;0
275069;''LUVA,EMEND,ISOL,AL,BT,50MM2,PM-R720.24.0;BMUG;BMUG;PEÇ;PTF ENEL / ITABORAI / EMER, MA;60;0;0;0;0;0;ZMBT;FELC1101;DEP.ITABORAI-RJ;;0;0;0;0
275069;''LUVA,EMEND,ISOL,AL,BT,50MM2,PM-R720.24.0;BMUK;BMUK;PEÇ;PSE - SOT / NITERÓI;228;0;0;0;0;0;ZMBT;FELC1101;DEP.SOT/NITERÓI;;0;0;0;0
275069;''LUVA,EMEND,ISOL,AL,BT,50MM2,PM-R720.24.0;BMUM;BMUM;PEÇ;ELLCA - SOT / MAGÉ;95;0;0;0;0;0;ZMBT;FELC1101;DEP.MAGÉ;;0;0;0;0
275070;''LUVA,EMEND,ISOL,LA,BT,50MM2,PM-R720.24.0;BM01;BM11;PEÇ;PTF CENTRAL MRO / ITABORAÍ-RJ;3.160;0;0;0;0;0;ZMBT;FELC1101;DEP.REG. MT/BT;;0;0;0;0
275070;''LUVA,EMEND,ISOL,LA,BT,50MM2,PM-R720.24.0;BMAS;BMAS;PEÇ;PROGEN / MACAÉ-RJ;99;0;0;0;0;0;ZMBT;FELC1101;DEP. PROGEN;;0;0;0;0
275070;''LUVA,EMEND,ISOL,LA,BT,50MM2,PM-R720.24.0;BMBV;BMBV;PEÇ;PTF ENEL / PADUA-RJ;15;0;0;0;0;0;ZMBT;FELC1101;DEP. PTF ENEL;;0;0;0;0
275070;''LUVA,EMEND,ISOL,LA,BT,50MM2,PM-R720.24.0;BMBY;BMBY;PEÇ;PTF ENEL / ITAPERUNA-RJ;190;0;0;0;0;0;ZMBT;FELC1101;DEP. PTF ENEL;;0;0;0;0
275070;''LUVA,EMEND,ISOL,LA,BT,50MM2,PM-R720.24.0;BMTB;BMTB;PEÇ;INDICA / CANTAGALO-RJ;0;0;57;0;0;0;ZMBT;FELC1101;DEP. INDICA;;0;0;0;0
275070;''LUVA,EMEND,ISOL,LA,BT,50MM2,PM-R720.24.0;BMTF;BMTF;PEÇ;ELLCA / ANGRA;76;0;0;0;0;0;ZMBT;FELC1101;ELLCA / ANGRA;;0;0;0;0
275070;''LUVA,EMEND,ISOL,LA,BT,50MM2,PM-R720.24.0;BMTG;BMTG;PEÇ;ENGELMIG / RESENDE;50;0;0;0;0;0;ZMBT;FELC1101;ENGELMIG / RESEN;;0;0;0;0
275070;''LUVA,EMEND,ISOL,LA,BT,50MM2,PM-R720.24.0;BMTK;BMTK;PEÇ;PROGEN / TERESOPOLIS;34;0;0;0;0;0;ZMBT;FELC1101;PROGEN / TERESOP;;0;0;0;0
275070;''LUVA,EMEND,ISOL,LA,BT,50MM2,PM-R720.24.0;BMTM;BMTM;PEÇ;PTF ENEL / ANGRA;107;0;0;0;0;0;ZMBT;FELC1101;DEP PTF ENEL/AN;;0;0;0;0
275070;''LUVA,EMEND,ISOL,LA,BT,50MM2,PM-R720.24.0;BMTN;BMTN;PEÇ;PTF ENEL / SÃO GONÇALO;135;0;0;0;0;0;ZMBT;FELC1101;DEP. PTF ENEL;;0;0;0;0
275070;''LUVA,EMEND,ISOL,LA,BT,50MM2,PM-R720.24.0;BMTO;BMTO;PEÇ;PROGEN / PETROPOLIS;46;0;0;0;0;0;ZMBT;FELC1101;PROGEN / PETROPO;;0;0;0;0
275070;''LUVA,EMEND,ISOL,LA,BT,50MM2,PM-R720.24.0;BMTS;BMTS;PEÇ;PTF ENEL / MACAÉ;265;0;0;0;0;0;ZMBT;FELC1101;DEP PTF ENEL/MAC;;0;0;0;0
275070;''LUVA,EMEND,ISOL,LA,BT,50MM2,PM-R720.24.0;BMUB;BMUB;PEÇ;PTF ENEL / CAMPOS / MANUT;239;0;0;0;0;0;ZMBT;FELC1101;DEP. PTF ENEL;;0;0;0;0
275070;''LUVA,EMEND,ISOL,LA,BT,50MM2,PM-R720.24.0;BMUD;BMUD;PEÇ;DEP. COMPEL;51;0;0;0;0;0;ZMBT;FELC1101;DEP. COMPEL;;0;0;0;0
275070;''LUVA,EMEND,ISOL,LA,BT,50MM2,PM-R720.24.0;BMUF;BMUF;PEÇ;PTF ENEL / NITEROI / EMER, MAN;35;0;0;0;0;0;ZMBT;FELC1101;DEP.NITEROI-RJ;;0;0;0;0
275070;''LUVA,EMEND,ISOL,LA,BT,50MM2,PM-R720.24.0;BMUG;BMUG;PEÇ;PTF ENEL / ITABORAI / EMER, MA;70;0;0;0;0;0;ZMBT;FELC1101;DEP.ITABORAI-RJ;;0;0;0;0
275070;''LUVA,EMEND,ISOL,LA,BT,50MM2,PM-R720.24.0;BMUH;BMUH;PEÇ;ENGELMIG - SOC SOT / CABO FRIO;210;0;0;0;0;0;ZMBT;FELC1101;DEP.CABO FRIO;;0;0;0;0
275070;''LUVA,EMEND,ISOL,LA,BT,50MM2,PM-R720.24.0;BMUK;BMUK;PEÇ;PSE - SOT / NITERÓI;296;0;0;0;0;0;ZMBT;FELC1101;DEP.SOT/NITERÓI;;0;0;0;0
275070;''LUVA,EMEND,ISOL,LA,BT,50MM2,PM-R720.24.0;BMUM;BMUM;PEÇ;ELLCA - SOT / MAGÉ;103;0;0;0;0;0;ZMBT;FELC1101;DEP.MAGÉ;;0;0;0;0
275071;''LUVA,EMEND,ISOL,LA,BT,70MM2,PM-R720.24.0;BM01;BM11;PEÇ;PTF CENTRAL MRO / ITABORAÍ-RJ;2;0;0;0;0;0;ZMBT;FELC1101;DEP.REG. MT/BT;;0;0;0;0
275071;''LUVA,EMEND,ISOL,LA,BT,70MM2,PM-R720.24.0;BMAS;BMAS;PEÇ;PROGEN / MACAÉ-RJ;50;0;0;0;0;0;ZMBT;FELC1101;DEP. PROGEN;;0;0;0;0
275071;''LUVA,EMEND,ISOL,LA,BT,70MM2,PM-R720.24.0;BMBG;BMBG;PEÇ;3C / SÃO GONÇALO-RJ;140;0;0;0;0;0;ZMBT;FELC1101;DEP. 3C;;0;0;0;0
275071;''LUVA,EMEND,ISOL,LA,BT,70MM2,PM-R720.24.0;BMBV;BMBV;PEÇ;PTF ENEL / PADUA-RJ;70;0;0;0;0;0;ZMBT;FELC1101;DEP. PTF ENEL;;0;0;0;0
275071;''LUVA,EMEND,ISOL,LA,BT,70MM2,PM-R720.24.0;BMTF;BMTF;PEÇ;ELLCA / ANGRA;153;0;0;0;0;0;ZMBT;FELC1101;ELLCA / ANGRA;;0;0;0;0
275071;''LUVA,EMEND,ISOL,LA,BT,70MM2,PM-R720.24.0;BMTG;BMTG;PEÇ;ENGELMIG / RESENDE;50;0;0;0;0;0;ZMBT;FELC1101;ENGELMIG / RESEN;;0;0;0;0
275071;''LUVA,EMEND,ISOL,LA,BT,70MM2,PM-R720.24.0;BMTK;BMTK;PEÇ;PROGEN / TERESOPOLIS;35;0;0;0;0;0;ZMBT;FELC1101;PROGEN / TERESOP;;0;0;0;0
275071;''LUVA,EMEND,ISOL,LA,BT,70MM2,PM-R720.24.0;BMTM;BMTM;PEÇ;PTF ENEL / ANGRA;35;0;0;0;0;0;ZMBT;FELC1101;DEP PTF ENEL/AN;;0;0;0;0
275071;''LUVA,EMEND,ISOL,LA,BT,70MM2,PM-R720.24.0;BMTN;BMTN;PEÇ;PTF ENEL / SÃO GONÇALO;51;0;0;0;0;0;ZMBT;FELC1101;DEP. PTF ENEL;;0;0;0;0
275071;''LUVA,EMEND,ISOL,LA,BT,70MM2,PM-R720.24.0;BMTS;BMTS;PEÇ;PTF ENEL / MACAÉ;180;0;0;0;0;0;ZMBT;FELC1101;DEP PTF ENEL/MAC;;0;0;0;0
275071;''LUVA,EMEND,ISOL,LA,BT,70MM2,PM-R720.24.0;BMUD;BMUD;PEÇ;DEP. COMPEL;48;0;0;0;0;0;ZMBT;FELC1101;DEP. COMPEL;;0;0;0;0
275071;''LUVA,EMEND,ISOL,LA,BT,70MM2,PM-R720.24.0;BMUG;BMUG;PEÇ;PTF ENEL / ITABORAI / EMER, MA;25;0;0;0;0;0;ZMBT;FELC1101;DEP.ITABORAI-RJ;;0;0;0;0
275071;''LUVA,EMEND,ISOL,LA,BT,70MM2,PM-R720.24.0;BMUK;BMUK;PEÇ;PSE - SOT / NITERÓI;83;0;0;0;0;0;ZMBT;FELC1101;DEP.SOT/NITERÓI;;0;0;0;0
275071;''LUVA,EMEND,ISOL,LA,BT,70MM2,PM-R720.24.0;BMUM;BMUM;PEÇ;ELLCA - SOT / MAGÉ;25;0;0;0;0;0;ZMBT;FELC1101;DEP.MAGÉ;;0;0;0;0
275072;''LUVA,EMEND,ISOL,AL,BT,95MM2,PM-R720.24.0;BM01;BM11;PEÇ;PTF CENTRAL MRO / ITABORAÍ-RJ;4.531;0;0;0;0;0;ZMBT;FELC1101;DEP.REG. MT/BT;;0;0;0;0
275072;''LUVA,EMEND,ISOL,AL,BT,95MM2,PM-R720.24.0;BMAS;BMAS;PEÇ;PROGEN / MACAÉ-RJ;100;0;0;0;0;0;ZMBT;FELC1101;DEP. PROGEN;;0;0;0;0
275072;''LUVA,EMEND,ISOL,AL,BT,95MM2,PM-R720.24.0;BMAU;BMAU;PEÇ;ENGELMIG / CAMPOS-RJ;693;0;0;0;0;0;ZMBT;FELC1101;DEP. ENGELMIG;;0;0;0;0
275072;''LUVA,EMEND,ISOL,AL,BT,95MM2,PM-R720.24.0;BMBG;BMBG;PEÇ;3C / SÃO GONÇALO-RJ;240;0;0;0;0;0;ZMBT;FELC1101;DEP. 3C;;0;0;0;0
275072;''LUVA,EMEND,ISOL,AL,BT,95MM2,PM-R720.24.0;BMBV;BMBV;PEÇ;PTF ENEL / PADUA-RJ;20;0;0;0;0;0;ZMBT;FELC1101;DEP. PTF ENEL;;0;0;0;0
275072;''LUVA,EMEND,ISOL,AL,BT,95MM2,PM-R720.24.0;BMBY;BMBY;PEÇ;PTF ENEL / ITAPERUNA-RJ;211;0;0;0;0;0;ZMBT;FELC1101;DEP. PTF ENEL;;0;0;0;0
275072;''LUVA,EMEND,ISOL,AL,BT,95MM2,PM-R720.24.0;BMTB;BMTB;PEÇ;INDICA / CANTAGALO-RJ;0;0;80;0;0;0;ZMBT;FELC1101;DEP. INDICA;;0;0;0;0
275072;''LUVA,EMEND,ISOL,AL,BT,95MM2,PM-R720.24.0;BMTF;BMTF;PEÇ;ELLCA / ANGRA;72;0;0;0;0;0;ZMBT;FELC1101;ELLCA / ANGRA;;0;0;0;0
